"Z_FieldDescr_Id","OrderID","model","Module","fieldUseGroup","TableName","FieldName","Nulls","dataType","FieldSize","key","References","ClosedList","FieldNotes","FieldDefinition","FieldDefn_old","DestinationField","DestFieldID","exportToXLS","privateNotes","DenormTransl","RecordsNotNull","PercentNotNull","CheckedAt","FldInUse","DescrOfTbl","example1","example2","example3","example4","exampleComments","relType","relName","xmlExportSkip"
6366,18.00,"logical","VegBank",,"observation","autoTaxonCover","yes","yes/no",,"n/a","n/a","no","default = FALSE","TRUE indicates that taxonObservation.taxonCover was automatically calculated from the values of all stratumObservation.taxonStratumCover",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6367,24.00,"logical","VegBank",,"observation","stemObservationArea","yes","Double",,"n/a","n/a","no","default = plot.area","the total surface area (in m2) observed for recording woody stem data",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6368,25.00,"logical","VegBank",,"observation","stemSampleMethod","yes","text",30,"n/a","n/a","yes","closed list; default = full census","The method used to obtain basal area or tree stem data (e.g., full census, point quarter, random pairs, Bitterlich, other).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6369,26.00,"logical","VegBank",,"observation","originalData","yes","Memo",,"n/a","n/a","no","n/a","Location where the hard data reside and any access instructions.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6370,27.00,"logical","VegBank",,"observation","effortLevel","yes","text",30,"n/a","n/a","yes","closed list","This is the effort spent making the observations as estimated by the party that submitted the data (e.g., Very thorough, Average, Hurried description).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6371,28.00,"logical","VegBank",,"observation","plotValidationLevel","yes","Long Integer",,"n/a","n/a","yes","closed list","Quality of plot as determined by an automated filter system, including values such as (1) sufficient for determining type occurrence, (2) sufficient for inclusion in a classification  revision, and (3) fully compliant with recommendations.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6372,29.00,"logical","VegBank",,"observation","floristicQuality","yes","text",30,"n/a","n/a","yes","closed list","Subjective assessment of floristic quality by the party that submitted the plot (e.g., Highest, High, High but incomplete, Moderate, Moderate and incomplete, Low).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6373,30.00,"logical","VegBank",,"observation","bryophyteQuality","yes","text",30,"n/a","n/a","yes","closed list","Subjective assessment of the taxonomic quality of the bryophyte data by the party that submitted the plot (e.g., Highest, High, High but incomplete, Moderate, Moderate and incomplete, Low, Very incomplete, absent).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6374,31.00,"logical","VegBank",,"observation","lichenQuality","yes","text",30,"n/a","n/a","yes","closed list","Subjective assessment of the taxonomic quality of the lichen data by the party that submitted the plot (e.g., Highest, High, High but incomplete, Moderate, Moderate and incomplete, Low, Very incomplete, absent).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6375,32.00,"logical","VegBank",,"observation","observationNarrative","yes","Memo",,"n/a","n/a","no","n/a","Additional unstructured observations useful for understanding the ecological attributes and significance of the plot observations.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6376,33.00,"logical","VegBank",,"observation","landscapeNarrative","yes","Memo",,"n/a","n/a","no","n/a","Unstructured observations on the landscape context of the observed plot.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6377,34.00,"logical","VegBank",,"observation","homogeneity","yes","text",50,"n/a","n/a","yes","closed list","How homogeneous was the community (e.g., homogeneous, compositional trend across plot, conspicuous inclusions, irregular mosaic or pattern).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6378,35.00,"logical","VegBank",,"observation","phenologicAspect","yes","text",30,"n/a","n/a","yes","closed list","Season expression of the community (e.g., typical growing season, vernal, aestival, wet, autumnal, winter, dry, irregular ephemerals present).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6379,36.00,"logical","VegBank",,"observation","representativeness","yes","text",255,"n/a","n/a","no","n/a","How representative was the plot of the stand?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6380,39.00,"logical","VegBank",,"observation","basalArea","yes","Double",,"n/a","n/a","no","n/a","Total basal area of woody stems (in m2/ha).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6381,40.00,"logical","VegBank",,"observation","hydrologicRegime","yes","text",30,"n/a","n/a","yes","closed list","What is the hydrologic regime, which is a reflection of frequency and duration of flooding?  List is taken from Cowardin et al. 1979, 1985.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6382,41.00,"logical","VegBank",,"observation","soilMoistureRegime","yes","text",30,"n/a","n/a","yes","closed list","How moist was the soil at the sampling event?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6383,42.00,"logical","VegBank",,"observation","soilDrainage","yes","text",30,"n/a","n/a","yes","closed list","Identifies the natural drainage conditions of the soil and refers to the frequency and duration of wet periods. The soil drainage classes are defined in terms of (1) actual moisture content (in excess of field moisture capacity) and (2) the extent of the period during which excess water is present in the plant-root zone. Soil drainage class categories conform to the FGDC Soil Geographic Data Standards, September 1997. (http://www.fgdc.gov/standards/documents/standards/soils/soil997.PDF.) Definitions are derived from Grossman et al. (1998) and Sims et al. (1997). ",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6384,43.00,"logical","VegBank",,"observation","waterSalinity","yes","text",30,"n/a","n/a","yes","closed list","How saline is the water, if a flooded community?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6385,44.00,"logical","VegBank",,"observation","waterDepth","yes","Double",,"n/a","n/a","no","n/a","For aquatic or marine vegetation, what was the water depth in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6386,45.00,"logical","VegBank",,"observation","shoreDistance","yes","Double",,"n/a","n/a","no","n/a","For aquatic or marine vegetation, what was the closest distance to shore in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6387,46.00,"logical","VegBank",,"observation","soilDepth","yes","Double",,"n/a","n/a","no","n/a","Median depth to bedrock or permafrost in m (usually from averaging multiple probe readings).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6388,47.00,"logical","VegBank",,"observation","organicDepth","yes","Double",,"n/a","n/a","no","n/a","Depth of the surficial organic layer, where present, in centimeters.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6389,50.00,"logical","VegBank",,"observation","percentBedRock","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that is exposed bedrock.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6390,51.00,"logical","VegBank",,"observation","percentRockGravel","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that is exposed rock and gravel.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6391,52.00,"logical","VegBank",,"observation","percentWood","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that is wood.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6392,53.00,"logical","VegBank",,"observation","percentLitter","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that is litter.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6393,54.00,"logical","VegBank",,"observation","percentBareSoil","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that is bare soil.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6394,55.00,"logical","VegBank",,"observation","percentWater","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that is water.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6395,56.00,"logical","VegBank",,"observation","percentOther","yes","Double",,"n/a","n/a","no","n/a","Percent of surface that belong to an additional itemized category",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6396,57.00,"logical","VegBank",,"observation","nameOther","yes","text",30,"n/a","n/a","no","n/a","Name of additional itemized ground cover category (e.g., beer cans).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6397,37.00,"logical","VegBank",,"observation","standMaturity","yes","text",50,"n/a","n/a","yes","closed list","How mature is the stand.  Could be young, mature but even-aged, old-growth, etc.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6398,38.00,"logical","VegBank",,"observation","successionalStatus","yes","Memo",,"n/a","n/a","no","n/a","Description of the assumed successional status of the plot. This description is of necessity highly subjective.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6399,58.00,"logical","VegBank",,"observation","treeHt","yes","Double",,"n/a","n/a","no","n/a","Height of the tree layer in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6400,59.00,"logical","VegBank",,"observation","shrubHt","yes","Double",,"n/a","n/a","no","n/a","Height of the shrub layer in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6401,60.00,"logical","VegBank",,"observation","fieldHt","yes","Double",,"n/a","n/a","no","n/a","Height of the field layer in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6402,61.00,"logical","VegBank",,"observation","nonvascularHt","yes","Double",,"n/a","n/a","no","n/a","Height of the nonvascular layer in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6403,62.00,"logical","VegBank",,"observation","submergedHt","yes","Double",,"n/a","n/a","no","n/a","Height of the submerged layer in m.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6404,63.00,"logical","VegBank",,"observation","treeCover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the tree layer in percent.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6405,64.00,"logical","VegBank",,"observation","shrubCover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the shrub layer in percent.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6406,65.00,"logical","VegBank",,"observation","fieldCover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the field layer in percent.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6407,66.00,"logical","VegBank",,"observation","nonvascularCover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the nonvascular layer in percent.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6408,67.00,"logical","VegBank",,"observation","floatingCover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the floating layer in percent.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6409,68.00,"logical","VegBank",,"observation","submergedCover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the submerged layer in percent.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6410,69.00,"logical","VegBank",,"observation","dominantStratum","yes","text",40,"n/a","n/a","yes","closed list","Which of the six standard strata is dominant?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6411,70.00,"logical","VegBank",,"observation","growthform1Type","yes","text",40,"n/a","n/a","yes","closed list","The predominant growth form?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6412,71.00,"logical","VegBank",,"observation","growthform2Type","yes","text",40,"n/a","n/a","yes","closed list","The second-most predominant growthform?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6413,72.00,"logical","VegBank",,"observation","growthform3Type","yes","text",40,"n/a","n/a","yes","closed list","The third-most predominant growthform",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6414,73.00,"logical","VegBank",,"observation","growthform1Cover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the predominant growthform?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6415,74.00,"logical","VegBank",,"observation","growthform2Cover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the second-most predominant growthform?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6416,75.00,"logical","VegBank",,"observation","growthform3Cover","yes","Double",,"n/a","n/a","no","n/a","Total cover of the third-most predominant growthform?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6417,48.00,"logical","VegBank",,"observation","SOILTAXON_ID","yes","Long Integer",,"FK","soilTaxon.soilTaxon_ID","no","hierarchy","Foreign key into table of soil taxa within the USDA classification hierarchy, including Order, Suborder, Greatgroup, Subgroup, Family and Series.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"normal","n/a",0
6418,49.00,"logical","VegBank",,"observation","soilTaxonSrc","yes","text",200,"n/a","n/a","yes","closed list","How was the soil taxon determined (e.g., field observation, map,  other sources)?",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6419,78.00,"logical","VegBank",,"observation","notesPublic","yes","yes/no",,"n/a","n/a","no","n/a","TRUE indicates that public notes pertaining to this plot exist in ""vegPlot.note""",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6420,79.00,"logical","VegBank",,"observation","notesMgt","yes","yes/no",,"n/a","n/a","no","n/a","TRUE indicates that nonpublic management notes pertaining to this plot exist in ""vegPlot.note""",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6421,80.00,"logical","VegBank",,"observation","revisions","yes","yes/no",,"n/a","n/a","no","n/a","TRUE indicates that revisions exist in vegPlot.Revision",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6422,6.00,"logical","VegBank",,"observationContributor","OBSERVATIONCONTRIBUTOR_ID","no","autoNumber",,"PK","n/a","no","n/a","Database generated identifier assigned to each unique contribution to an observation event.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6423,7.00,"logical","VegBank",,"observationContributor","OBSERVATION_ID","no","Long Integer",,"FK","observation.OBSERVATION_ID","no","This is the foreign key into the Observation table.","Foreign key pointing to a given plot observation event to which the contribution was made.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"inverted","n/a",0
6424,8.00,"logical","VegBank",,"observationContributor","PARTY_ID","no","Long Integer",,"FK","party.PARTY_ID","no","This is the foreign key into the party table.","Foreign key pointing to the specific party that made the contribution.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"normal","n/a",0
6425,7.00,"logical","VegBank",,"place","PLOT_ID","no","Long Integer",,"FK","plot.PLOT_ID","no","Foreign key into the plot table.","Link to a specific plot.",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"inverted","n/a",0
6426,8.00,"logical","VegBank",,"place","calculated","yes","yes/no",,"n/a","n/a","no","n/a","TRUE If occurrence is calculated based on geo-coordinates, FALSE if assigned by the author (If, both methods used, the author assigned value takes priority).",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"n/a","n/a",0
6427,9.00,"logical","VegBank",,"place","NAMEDPLACE_ID","no","Long Integer",,"FK","namedPlace.NAMEDPLACE_ID","no","Foreign key into the namedPlace table","Link to a specific named place or region",,,,0,,0,0,-900.00,1/17/2005 16:54:10,1,0,,,,,,"normal","n/a",0
6428,6.00,"logical","VegBank",,"plot","PLOT_ID","no","autoNumber",,"PK","n/a","no","Primary key for plot","Database generated identifier assigned to each unique plot.",,,,0,,0,0,-900.00,1/17/2005 16:54:15,1,0,,,,,,"n/a","n/a",0
6429,7.00,"logical","VegBank",,"plot","authorPlotCode","no","text",30,"n/a","n/a","no","n/a","Author's Plot number/code, or the original plot number if taken from literature.",,,,0,,0,0,-900.00,1/17/2005 16:54:15,1,1,,,,,,"n/a","n/a",0
